Image_ID,Neighborhood_ID
14584.jpg,2
14350.jpg,1
13963.jpg,0
14692.jpg,1
15380.jpg,1
14937.jpg,2
14235.jpg,0
12521.jpg,0
16224.jpg,1
14029.jpg,1
11423.jpg,0
12774.jpg,0
15617.jpg,2
11198.jpg,1
11286.jpg,0
14391.jpg,1
11601.jpg,2
15144.jpg,1
11156.jpg,1
12080.jpg,0
14340.jpg,0
14155.jpg,0
11913.jpg,2
11260.jpg,2
14878.jpg,2
15710.jpg,0
11833.jpg,1
12826.jpg,0
15592.jpg,1
15827.jpg,1
13886.jpg,1
11265.jpg,1
13122.jpg,1
14219.jpg,0
12685.jpg,2
11827.jpg,2
14789.jpg,0
11083.jpg,1
11299.jpg,1
14204.jpg,0
11194.jpg,2
12831.jpg,0
12555.jpg,0
10995.jpg,1
14666.jpg,1
11200.jpg,2
11067.jpg,2
16226.jpg,1
10946.jpg,2
11982.jpg,1
16324.jpg,1
13182.jpg,1
14120.jpg,1
11667.jpg,2
11672.jpg,1
11707.jpg,2
14956.jpg,0
15146.jpg,1
12994.jpg,0
11663.jpg,0
11602.jpg,2
12919.jpg,2
11902.jpg,2
13284.jpg,0
15357.jpg,0
11285.jpg,1
11455.jpg,1
14009.jpg,1
14843.jpg,2
11302.jpg,1
11109.jpg,2
11316.jpg,1
11838.jpg,1
12491.jpg,2
11078.jpg,1
12313.jpg,2
13092.jpg,0
14302.jpg,0
11637.jpg,1
12927.jpg,1
11216.jpg,0
15759.jpg,0
12117.jpg,0
15217.jpg,1
14265.jpg,0
15643.jpg,1
14220.jpg,0
15606.jpg,2
13300.jpg,0
13899.jpg,1
13641.jpg,1
13061.jpg,1
13428.jpg,1
14333.jpg,0
14406.jpg,2
12930.jpg,1
14955.jpg,1
15852.jpg,0
13977.jpg,0
12595.jpg,2
12674.jpg,1
11166.jpg,1
13510.jpg,1
13971.jpg,0
11565.jpg,1
14247.jpg,0
11438.jpg,1
14231.jpg,0
11587.jpg,1
12783.jpg,2
12801.jpg,1
12282.jpg,2
12891.jpg,1
15136.jpg,0
11014.jpg,2
15017.jpg,1
11170.jpg,2
11493.jpg,2
12245.jpg,2
14380.jpg,1
11115.jpg,2
11220.jpg,1
13527.jpg,1
15216.jpg,1
11624.jpg,1
10998.jpg,0
13217.jpg,0
14550.jpg,1
12092.jpg,0
14156.jpg,0
13699.jpg,2
12916.jpg,0
11167.jpg,1
12291.jpg,0
11099.jpg,1
12851.jpg,2
13596.jpg,1
15785.jpg,1
13560.jpg,0
11930.jpg,1
15003.jpg,2
11179.jpg,1
14865.jpg,1
12738.jpg,2
11331.jpg,1
16054.jpg,0
15577.jpg,1
15591.jpg,1
13075.jpg,0
13538.jpg,1
10867.jpg,2
11557.jpg,1
15277.jpg,2
12520.jpg,2
11711.jpg,2
12125.jpg,1
12688.jpg,0
15765.jpg,1
13067.jpg,1
13038.jpg,1
14781.jpg,2
14520.jpg,0
14227.jpg,0
13215.jpg,1
20423.jpg,0
11518.jpg,0
14857.jpg,1
12019.jpg,1
12895.jpg,1
15036.jpg,2
15734.jpg,0
15851.jpg,2
16095.jpg,0
14099.jpg,0
14365.jpg,1
14369.jpg,1
14921.jpg,1
14124.jpg,2
14776.jpg,1
11588.jpg,1
10887.jpg,2
15341.jpg,1
12541.jpg,2
14287.jpg,0
12009.jpg,0
10915.jpg,2
14075.jpg,0
11841.jpg,2
12894.jpg,1
13978.jpg,0
14886.jpg,1
11149.jpg,2
15390.jpg,0
14263.jpg,0
12752.jpg,1
13989.jpg,1
15893.jpg,1
11434.jpg,1
12907.jpg,0
11467.jpg,2
15211.jpg,0
10953.jpg,2
12519.jpg,0
12160.jpg,2
12654.jpg,2
14303.jpg,0
12760.jpg,1
11027.jpg,2
15665.jpg,1
15064.jpg,2
14957.jpg,1
12481.jpg,0
13412.jpg,1
14315.jpg,1
15564.jpg,0
15043.jpg,1
12965.jpg,0
12677.jpg,1
12452.jpg,0
14042.jpg,0
13305.jpg,2
11894.jpg,0
14523.jpg,1
14363.jpg,1
14834.jpg,0
15286.jpg,2
12642.jpg,0
15608.jpg,2
14091.jpg,0
14236.jpg,0
11813.jpg,0
12372.jpg,1
13567.jpg,0
15129.jpg,0
13090.jpg,0
12789.jpg,1
14875.jpg,2
16033.jpg,0
14069.jpg,0
15084.jpg,1
15613.jpg,1
15024.jpg,1
13102.jpg,0
15206.jpg,1
10792.jpg,2
10906.jpg,1
13627.jpg,0
11731.jpg,1
15283.jpg,1
11243.jpg,1
15471.jpg,1
13278.jpg,1
12633.jpg,2
12920.jpg,2
15140.jpg,0
12675.jpg,0
13714.jpg,1
15575.jpg,1
11176.jpg,0
15546.jpg,1
12889.jpg,1
11519.jpg,0
12312.jpg,2
12724.jpg,2
15826.jpg,1
13294.jpg,1
14104.jpg,0
14897.jpg,1
12112.jpg,0
12578.jpg,1
13351.jpg,2
15686.jpg,1
15432.jpg,0
11059.jpg,2
13536.jpg,2
11393.jpg,2
11705.jpg,2
13269.jpg,2
10843.jpg,2
20420.jpg,0
12345.jpg,0
11779.jpg,2
12142.jpg,1
15262.jpg,1
12747.jpg,0
13496.jpg,1
11892.jpg,0
14804.jpg,1
12630.jpg,2
12833.jpg,0
11407.jpg,2
15809.jpg,0
15085.jpg,1
12508.jpg,1
12929.jpg,1
12166.jpg,1
13767.jpg,0
12041.jpg,1
13101.jpg,0
11494.jpg,2
13720.jpg,1
15391.jpg,0
13352.jpg,2
14754.jpg,2
15343.jpg,0
11432.jpg,1
11592.jpg,2
12762.jpg,2
11383.jpg,0
12335.jpg,2
13416.jpg,1
12072.jpg,2
12079.jpg,0
12605.jpg,1
11499.jpg,0
11105.jpg,1
12332.jpg,1
12935.jpg,1
13207.jpg,1
11821.jpg,0
14327.jpg,1
14927.jpg,1
10944.jpg,2
16331.jpg,1
15154.jpg,0
15000.jpg,2
15373.jpg,1
10993.jpg,2
13095.jpg,0
11911.jpg,2
15278.jpg,2
11214.jpg,1
12834.jpg,0
10945.jpg,2
15259.jpg,1
15339.jpg,1
12731.jpg,2
11591.jpg,2
12959.jpg,2
20426.jpg,0
11309.jpg,1
11646.jpg,1
12043.jpg,1
11675.jpg,2
12777.jpg,0
11093.jpg,2
14021.jpg,1
12691.jpg,0
11715.jpg,1
12759.jpg,1
12110.jpg,0
12901.jpg,2
11440.jpg,2
12698.jpg,0
16043.jpg,0
15753.jpg,1
15159.jpg,0
11795.jpg,2
14848.jpg,0
14909.jpg,0
11274.jpg,2
12497.jpg,2
11864.jpg,2
14239.jpg,2
13246.jpg,2
11147.jpg,2
10934.jpg,2
12474.jpg,1
14192.jpg,0
12668.jpg,1
10897.jpg,2
12287.jpg,0
10988.jpg,2
13565.jpg,0
13434.jpg,1
11830.jpg,2
15868.jpg,1
13263.jpg,0
12573.jpg,2
11888.jpg,2
10935.jpg,2
20433.jpg,0
12679.jpg,2
13553.jpg,0
14281.jpg,0
10984.jpg,2
10987.jpg,2
13763.jpg,1
11294.jpg,2
13509.jpg,1
13974.jpg,0
11898.jpg,0
15623.jpg,2
12609.jpg,0
11866.jpg,1
16503.jpg,0
10918.jpg,2
12712.jpg,1
14785.jpg,2
14788.jpg,0
15810.jpg,0
13099.jpg,1
14516.jpg,0
15535.jpg,0
12637.jpg,0
12611.jpg,0
14223.jpg,0
13310.jpg,0
14074.jpg,0
12337.jpg,2
11239.jpg,1
13079.jpg,2
11604.jpg,2
12342.jpg,0
12496.jpg,2
11450.jpg,1
11623.jpg,1
13680.jpg,0
11954.jpg,2
15502.jpg,1
14352.jpg,1
12344.jpg,0
13112.jpg,0
14890.jpg,0
14699.jpg,2
11950.jpg,1
14329.jpg,2
11832.jpg,1
13551.jpg,0
15105.jpg,1
15705.jpg,0
12588.jpg,0
10840.jpg,2
15374.jpg,1
12258.jpg,1
12690.jpg,0
11088.jpg,0
15358.jpg,0
13661.jpg,1
12523.jpg,0
15273.jpg,1
13206.jpg,1
16077.jpg,0
12643.jpg,0
16007.jpg,0
15104.jpg,1
13493.jpg,1
11920.jpg,2
12487.jpg,1
12502.jpg,0
12397.jpg,0
11968.jpg,2
13736.jpg,0
15047.jpg,0
16225.jpg,1
15999.jpg,0
13055.jpg,0
11270.jpg,1
15772.jpg,1
11017.jpg,2
11693.jpg,0
15766.jpg,0
12029.jpg,0
11536.jpg,2
11994.jpg,0
12473.jpg,1
13875.jpg,1
12669.jpg,1
11474.jpg,1
12812.jpg,1
14022.jpg,1
14026.jpg,2
10852.jpg,1
11545.jpg,2
16304.jpg,1
14381.jpg,2
15167.jpg,0
10926.jpg,0
11107.jpg,0
15822.jpg,1
13012.jpg,1
15545.jpg,1
12232.jpg,0
11863.jpg,2
13871.jpg,1
15618.jpg,2
12273.jpg,1
11554.jpg,0
12213.jpg,0
11855.jpg,0
